nombre,local,precio,enlace,año,mes,dia,hora,ubicacion,lat,long
El Rey León,Teatro Lope de Vega,49.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17374092/,2023,11,30,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513287/,2023,12,1,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513297/,2023,12,1,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,67.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513290/,2023,12,2,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513293/,2023,12,2,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513286/,2023,12,3,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,68.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513289/,2023,12,5,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,62.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513294/,2023,12,6,15:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513298/,2023,12,6,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513285/,2023,12,7,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513295/,2023,12,8,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,68.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513292/,2023,12,9,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513291/,2023,12,9,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,66.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513288/,2023,12,10,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17670844/,2023,12,12,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691252/,2023,12,13,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691261/,2023,12,14,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,35.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17671282/,2023,12,15,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,49.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691807/,2023,12,15,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692214/,2023,12,16,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692227/,2023,12,16,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,49.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17671506/,2023,12,17,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691284/,2023,12,19,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691298/,2023,12,20,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691377/,2023,12,21,15:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691257/,2023,12,21,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692201/,2023,12,22,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692233/,2023,12,22,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692209/,2023,12,23,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692195/,2023,12,23,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692237/,2023,12,26,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692241/,2023,12,27,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692217/,2023,12,28,15:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692194/,2023,12,28,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692243/,2023,12,29,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692236/,2023,12,29,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692234/,2023,12,30,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692223/,2023,12,30,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,80.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17898961/,2023,12,31,21:30,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692212/,2024,1,2,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692242/,2024,1,3,15:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692193/,2024,1,3,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692215/,2024,1,4,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692230/,2024,1,5,20:30,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692197/,2024,1,6,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692219/,2024,1,6,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692220/,2024,1,7,15:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692192/,2024,1,7,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,25.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691244/,2024,1,9,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,25.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691264/,2024,1,10,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,39.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691199/,2024,1,11,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,50.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691786/,2024,1,12,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,35.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691782/,2024,1,12,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692213/,2024,1,13,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,45.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692238/,2024,1,13,21:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,35.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691905/,2024,1,14,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,25.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691266/,2024,1,16,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,25.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691291/,2024,1,17,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,25.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691269/,2024,1,18,19:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
El Rey León,Teatro Lope de Vega,49.0,https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691813/,2024,1,19,17:00,"C.Gran Vía, 57, 28013 Madrid",40.4217903,-3.7086754
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173821/,2024,12,4,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173822/,2024,12,5,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173823/,2024,12,6,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173824/,2024,12,6,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173825/,2024,12,7,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173830/,2024,12,7,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173826/,2024,12,8,11:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173827/,2024,12,8,15:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173828/,2024,12,9,11:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173829/,2024,12,12,19:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173831/,2024,12,13,17:00,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173832/,2024,12,13,20:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173833/,2024,12,14,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173834/,2024,12,14,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173835/,2024,12,15,11:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173836/,2024,12,15,15:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173837/,2024,12,15,19:00,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173838/,2024,12,18,19:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173839/,2024,12,19,19:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173840/,2024,12,20,17:00,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173841/,2024,12,20,20:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173842/,2024,12,21,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173843/,2024,12,21,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173844/,2024,12,22,11:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173845/,2024,12,22,15:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173846/,2024,12,23,19:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173851/,2024,12,25,17:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173855/,2024,12,26,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173847/,2024,12,27,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173848/,2024,12,27,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173849/,2024,12,28,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173850/,2024,12,28,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173852/,2024,12,29,11:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173853/,2024,12,29,15:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173854/,2024,12,30,19:30,,,
Alegría,Bajo la Gran Carpa,45.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173858/,2025,1,1,17:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173859/,2025,1,2,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173860/,2025,1,3,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173861/,2025,1,3,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173856/,2025,1,4,16:00,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173857/,2025,1,4,19:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173862/,2025,1,5,18:30,,,
Alegría,Bajo la Gran Carpa,51.0,https://www.entradas.com/event/alegria-cirque-du-soleil-madrid-bajo-la-gran-carpa-madrid-17173863/,2025,1,6,19:30,,,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811963/,2024,10,16,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811964/,2024,10,17,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811965/,2024,10,18,15:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811966/,2024,10,18,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811967/,2024,10,19,15:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811968/,2024,10,19,18:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811969/,2024,10,20,10:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811970/,2024,10,20,15:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811971/,2024,10,23,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811972/,2024,10,24,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811973/,2024,10,25,15:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811974/,2024,10,25,18:30,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811975/,2024,10,26,15:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811976/,2024,10,26,18:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811977/,2024,10,27,11:00,"C. de Jorge Juan, 62, 28009 Madrid",,
Nada es imposible: Broadway Edition,Nuevo Teatro Alcalá,36.11,https://www.entradas.com/event/el-mago-pop-nada-es-imposible-broadway-edition-madrid-nuevo-teatro-alcala-16811978/,2024,10,27,16:00,"C. de Jorge Juan, 62, 28009 Madrid",,
MAMMA MIA! El Musical,Teatro Rialto,36.94,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484071/,2023,11,30,19:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
MAMMA MIA! El Musical,Teatro Rialto,33.26,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484072/,2023,12,1,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
MAMMA MIA! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484073/,2023,12,1,20:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
MAMMA MIA! El Musical,Teatro Rialto,33.26,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484074/,2023,12,2,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
MAMMA MIA! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484075/,2023,12,2,20:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
MAMMA MIA! El Musical,Teatro Rialto,55.46,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17484076/,2023,12,3,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751704/,2023,12,5,19:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,40.66,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751705/,2023,12,6,19:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751706/,2023,12,7,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,46.2,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751707/,2023,12,7,20:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751708/,2023,12,8,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,44.37,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751709/,2023,12,8,20:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
Mamma Mía! El Musical,Teatro Rialto,,https://www.entradas.com/event/mamma-mia-el-musical-teatro-rialto-madrid-17751710/,2023,12,9,16:00,"C.Gran Vía, 54, 28013 Madrid",40.421301,-3.7072389
