,nombre,local,precio,enlace,año,mes,dia,hora,ubicacion,punto,barrio,lat,long
303,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17873062/,2024,1,4,16:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
304,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17837829/,2024,1,4,19:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
305,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17837830/,2024,1,6,16:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
306,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17837845/,2024,1,6,19:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
307,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17837846/,2024,1,7,17:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
308,La función que sale mal,Teatro Amaya,25.0,https://www.entradas.com/event/la-funcion-que-sale-mal-teatro-amaya-17837847/,2024,1,10,19:00,"P.º del Gral. Martínez Campos, 9, 28010 Madrid",POINT EMPTY,No encontrado,,
309,El Crédito - Teatro Arlequín Gran Vía,Teatro Arlequín Gran Vía,16.0,https://www.entradas.com/event/el-credito-teatro-arlequin-gran-via-teatro-arlequin-gran-via-17903720/,2023,12,5,19:30,"C. de San Bernardo, 5, 28013 Madrid",POINT (-3.7082023 40.4211706),Palacio,40.4211706,-3.7082023
310,El Crédito - Teatro Arlequín Gran Vía,Teatro Arlequín Gran Vía,16.0,https://www.entradas.com/event/el-credito-teatro-arlequin-gran-via-teatro-arlequin-gran-via-17903721/,2023,12,19,19:30,"C. de San Bernardo, 5, 28013 Madrid",POINT (-3.7082023 40.4211706),Palacio,40.4211706,-3.7082023
311,El Crédito - Teatro Arlequín Gran Vía,Teatro Arlequín Gran Vía,16.0,https://www.entradas.com/event/el-credito-teatro-arlequin-gran-via-teatro-arlequin-gran-via-17940438/,2024,1,2,19:00,"C. de San Bernardo, 5, 28013 Madrid",POINT (-3.7082023 40.4211706),Palacio,40.4211706,-3.7082023
312,El Crédito - Teatro Arlequín Gran Vía,Teatro Arlequín Gran Vía,16.0,https://www.entradas.com/event/el-credito-teatro-arlequin-gran-via-teatro-arlequin-gran-via-17940439/,2024,1,16,19:30,"C. de San Bernardo, 5, 28013 Madrid",POINT (-3.7082023 40.4211706),Palacio,40.4211706,-3.7082023
313,El Crédito - Teatro Arlequín Gran Vía,Teatro Arlequín Gran Vía,16.0,https://www.entradas.com/event/el-credito-teatro-arlequin-gran-via-teatro-arlequin-gran-via-17940440/,2024,1,30,19:30,"C. de San Bernardo, 5, 28013 Madrid",POINT (-3.7082023 40.4211706),Palacio,40.4211706,-3.7082023
314,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873503/,2023,11,29,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
315,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873504/,2023,11,30,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
316,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873505/,2023,11,30,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
317,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873506/,2023,11,30,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
318,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873507/,2023,11,30,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
319,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873508/,2023,11,30,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
320,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873512/,2023,12,1,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
321,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873513/,2023,12,1,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
322,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873515/,2023,12,2,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
323,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873518/,2023,12,2,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
324,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873521/,2023,12,3,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
325,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873522/,2023,12,3,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
326,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873523/,2023,12,3,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
327,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873524/,2023,12,4,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
328,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873525/,2023,12,4,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
329,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873526/,2023,12,4,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
330,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873527/,2023,12,4,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
331,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873528/,2023,12,4,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
332,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873529/,2023,12,5,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
333,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873530/,2023,12,5,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
334,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873531/,2023,12,5,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
335,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873532/,2023,12,5,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
336,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873533/,2023,12,5,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
337,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873537/,2023,12,6,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
338,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873538/,2023,12,6,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
339,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873941/,2023,12,7,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
340,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873943/,2023,12,7,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
341,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873948/,2023,12,8,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
342,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873950/,2023,12,9,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
343,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873953/,2023,12,9,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
344,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873954/,2023,12,10,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
345,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873955/,2023,12,10,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
346,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873956/,2023,12,10,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
347,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873957/,2023,12,10,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
348,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873958/,2023,12,10,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
349,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873959/,2023,12,11,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
350,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873960/,2023,12,11,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
351,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873961/,2023,12,11,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
352,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873962/,2023,12,11,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
353,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873963/,2023,12,11,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
354,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873964/,2023,12,12,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
355,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873965/,2023,12,12,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
356,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873966/,2023,12,12,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
357,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873967/,2023,12,12,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
358,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873968/,2023,12,12,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
359,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873969/,2023,12,13,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
360,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873970/,2023,12,13,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
361,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873971/,2023,12,13,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
362,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873972/,2023,12,13,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
363,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873973/,2023,12,13,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
364,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873974/,2023,12,14,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
365,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873975/,2023,12,14,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
366,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873976/,2023,12,14,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
367,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873977/,2023,12,14,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
368,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873978/,2023,12,14,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
369,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873979/,2023,12,15,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
370,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873981/,2023,12,15,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
371,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873982/,2023,12,15,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
372,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873983/,2023,12,15,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
373,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873987/,2023,12,16,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
374,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873988/,2023,12,16,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
375,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873991/,2023,12,17,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
376,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873992/,2023,12,17,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
377,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873993/,2023,12,17,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
378,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873994/,2023,12,18,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
379,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873995/,2023,12,18,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
380,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873996/,2023,12,18,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
381,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873997/,2023,12,18,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
382,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873998/,2023,12,18,21:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
383,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17873999/,2023,12,19,17:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
384,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17874000/,2023,12,19,18:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
385,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17874001/,2023,12,19,19:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
386,"Naturaleza Encendida ""Insectos"" en Madrid",Parque Enrique Tierno Galván,27.5,https://www.entradas.com/event/naturaleza-encendida-insectos-madrid-premium-parque-enrique-tierno-galvan-17874002/,2023,12,19,20:00,"C. Meneses, 4, 28045 Madrid",POINT (-3.682049206937865 40.39194595),Legazpi,40.39194595,-3.682049206937865
