Nombre,Fecha,Ubicacion,Precio,Enlace
Jamming Sessions,2023-12-01T22:00:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17592760/
Jamming Sessions,2023-12-07T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17592763/
Jamming Sessions,2023-12-08T20:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17592764/
Jamming Sessions,2023-12-09T22:30:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17592765/
Jamming Sessions,2023-12-15T22:00:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772716/
Jamming Sessions,2023-12-16T22:30:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772717/
Jamming Sessions,2023-12-22T22:00:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772718/
Jamming Sessions,2023-12-23T22:30:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772719/
"""La Golfa"" de Jamming",2023-12-29T22:00:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772720/
Jamming Sessions,2023-12-30T22:30:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17772721/
Jamming Sessions,2024-01-06T22:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777825/
Jamming Sessions,2024-01-12T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777826/
Jamming Sessions,2024-01-13T22:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777827/
Jamming Sessions,2024-01-19T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777828/
Jamming Sessions,2024-01-20T22:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777829/
"""La Golfa"" de Jamming",2024-01-26T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777830/
Jamming Sessions,2024-01-27T22:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777831/
Jamming Sessions,2024-02-02T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777832/
Jamming Sessions,2024-02-03T22:30:00.000+01:00,Teatro Maravillas,"desde 14,00 €",https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777833/
Jamming Sessions,2024-02-09T22:00:00.000+01:00,Teatro Maravillas,,https://www.entradas.com/event/jamming-sessions-teatro-maravillas-17777834/
Belako - Sigo regando,2024-01-20T21:00:00.000+01:00,Sala La Paqui,"desde 17,60 €",https://www.entradas.com/event/belako-sigo-regando-sala-la-paqui-17727856/
Exhibición de vuelo Fundación Infante de Orleans,2023-12-03T11:00:00.000+01:00,Aeródromo de Cuatro Vientos,"desde 10,00 €",https://www.entradas.com/event/exhibicion-de-vuelo-fundacion-infante-de-orleans-aerodromo-de-cuatro-vientos-17327771/
Exhibición de vuelo Fundación Infante de Orleans,2024-02-04T11:00:00.000+01:00,Aeródromo de Cuatro Vientos,"desde 10,00 €",https://www.entradas.com/event/exhibicion-de-vuelo-fundacion-infante-de-orleans-aerodromo-de-cuatro-vientos-17897904/
Exhibición de vuelo Fundación Infante de Orleans,2024-03-03T11:00:00.000+01:00,Aeródromo de Cuatro Vientos,"desde 10,00 €",https://www.entradas.com/event/exhibicion-de-vuelo-fundacion-infante-de-orleans-aerodromo-de-cuatro-vientos-17897903/
Exhibición de vuelo Fundación Infante de Orleans,2024-04-07T11:00:00.000+02:00,Aeródromo de Cuatro Vientos,"desde 10,00 €",https://www.entradas.com/event/exhibicion-de-vuelo-fundacion-infante-de-orleans-aerodromo-de-cuatro-vientos-17897905/
La madre que me parió,2023-11-30T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318008/
La madre que me parió,2023-12-01T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318009/
La madre que me parió,2023-12-02T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318010/
La madre que me parió,2023-12-02T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318011/
La madre que me parió,2023-12-03T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318012/
La madre que me parió,2023-12-05T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318013/
La madre que me parió,2023-12-06T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17384400/
La madre que me parió,2023-12-07T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318015/
La madre que me parió,2023-12-08T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318016/
La madre que me parió,2023-12-08T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318017/
La madre que me parió,2023-12-09T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318018/
La madre que me parió,2023-12-09T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318026/
La madre que me parió,2023-12-10T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 25,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318027/
La madre que me parió,2023-12-13T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318028/
La madre que me parió,2023-12-14T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318029/
La madre que me parió,2023-12-15T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318030/
La madre que me parió,2023-12-16T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318031/
La madre que me parió,2023-12-16T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318032/
La madre que me parió,2023-12-17T18:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318033/
La madre que me parió,2023-12-19T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 16,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318034/
La madre que me parió,2023-12-20T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318035/
La madre que me parió,2023-12-21T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 18,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318036/
La madre que me parió,2023-12-22T20:00:00.000+01:00,Teatro Lara - Sala Cándido Lara,"desde 20,00 €",https://www.entradas.com/event/la-madre-que-me-pario-teatro-lara-17318037/
