Nombre,Fecha,Ubicacion,Precio,Enlace
Morgan - The River Tour,2024-01-19T21:00:00.000+01:00,Sala La Riviera,"desde 29,70 €",https://www.entradas.com/event/morgan-madrid-sala-la-riviera-17375094/
Sex Museum,2024-01-06T21:30:00.000+01:00,Sala El Sol,"desde 22,00 €",https://www.entradas.com/event/sex-museum-sala-el-sol-17865681/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2023-12-02T13:00:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,"desde 20,00 €",https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-16937875/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2023-12-16T13:00:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,,https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-16937876/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2023-12-16T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,"desde 20,00 €",https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17722964/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2024-01-20T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,,https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17922164/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2024-02-03T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,"desde 20,00 €",https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17922165/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2024-02-10T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,,https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17922166/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2024-02-17T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,"desde 20,00 €",https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17922167/
DAVID GUAPO #QUENONOSFRUNJANLAFIESTA,2024-02-24T23:30:00.000+01:00,Gran Teatro CaixaBank Príncipe Pío,,https://www.entradas.com/event/david-guapo-quenonosfrunjanlafiesta-madrid-gran-teatro-caixabank-principe-pio-17922168/
Museo+Tour,2023-11-30T11:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708068/
Museo+Tour,2023-11-30T11:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708069/
Museo+Tour,2023-11-30T12:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708071/
Museo+Tour,2023-11-30T13:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708073/
Museo+Tour,2023-11-30T15:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708074/
Museo+Tour,2023-11-30T16:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708075/
Museo+Tour,2023-11-30T17:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708076/
Museo+Tour,2023-12-01T11:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708077/
Museo+Tour,2023-12-01T11:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708078/
Museo+Tour,2023-12-01T12:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708079/
Museo+Tour,2023-12-01T13:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708080/
Museo+Tour,2023-12-01T15:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708081/
Museo+Tour,2023-12-01T16:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708082/
Museo+Tour,2023-12-01T17:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708084/
Museo+Tour,2023-12-02T11:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708085/
Museo+Tour,2023-12-02T12:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708086/
Museo+Tour,2023-12-02T13:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708087/
Museo+Tour,2023-12-02T15:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708088/
Museo+Tour,2023-12-02T16:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708089/
Museo+Tour,2023-12-02T17:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708090/
Museo+Tour,2023-12-03T11:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708091/
Museo+Tour,2023-12-03T12:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708092/
Museo+Tour,2023-12-03T13:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708093/
Museo+Tour,2023-12-03T15:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708094/
Museo+Tour,2023-12-03T16:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708095/
Museo+Tour,2023-12-03T17:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708096/
Museo+Tour,2023-12-04T11:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708097/
Museo+Tour,2023-12-04T11:30:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708098/
Museo+Tour,2023-12-04T12:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708099/
Museo+Tour,2023-12-04T13:00:00.000+01:00,Cívitas Metropolitano,"desde 0,00 €",https://www.entradas.com/event/territorio-atleti-museo-tour-civitas-metropolitano-civitas-metropolitano-17708100/
