Nombre,Fecha,Ubicacion,Precio,Enlace
El Rey León,2023-11-30T20:00:00.000+01:00,Teatro Lope de Vega,"desde 49,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17374092/
El Rey León,2023-12-01T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513287/
El Rey León,2023-12-01T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513297/
El Rey León,2023-12-02T18:00:00.000+01:00,Teatro Lope de Vega,"desde 67,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513290/
El Rey León,2023-12-02T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513293/
El Rey León,2023-12-03T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513286/
El Rey León,2023-12-05T20:00:00.000+01:00,Teatro Lope de Vega,"desde 68,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513289/
El Rey León,2023-12-06T16:00:00.000+01:00,Teatro Lope de Vega,"desde 62,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513294/
El Rey León,2023-12-06T20:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513298/
El Rey León,2023-12-07T20:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513285/
El Rey León,2023-12-08T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513295/
El Rey León,2023-12-09T18:00:00.000+01:00,Teatro Lope de Vega,"desde 68,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513292/
El Rey León,2023-12-09T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513291/
El Rey León,2023-12-10T18:00:00.000+01:00,Teatro Lope de Vega,"desde 66,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17513288/
El Rey León,2023-12-12T20:00:00.000+01:00,Teatro Lope de Vega,"desde 50,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17670844/
El Rey León,2023-12-13T20:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691252/
El Rey León,2023-12-14T20:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691261/
El Rey León,2023-12-15T18:00:00.000+01:00,Teatro Lope de Vega,"desde 35,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17671282/
El Rey León,2023-12-15T22:00:00.000+01:00,Teatro Lope de Vega,"desde 49,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691807/
El Rey León,2023-12-16T18:00:00.000+01:00,Teatro Lope de Vega,"desde 50,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692214/
El Rey León,2023-12-16T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692227/
El Rey León,2023-12-17T18:00:00.000+01:00,Teatro Lope de Vega,"desde 49,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17671506/
El Rey León,2023-12-19T20:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691284/
El Rey León,2023-12-20T20:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691298/
El Rey León,2023-12-21T16:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691377/
El Rey León,2023-12-21T20:00:00.000+01:00,Teatro Lope de Vega,"desde 39,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17691257/
El Rey León,2023-12-22T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692201/
El Rey León,2023-12-22T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692233/
El Rey León,2023-12-23T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692209/
El Rey León,2023-12-23T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692195/
El Rey León,2023-12-26T20:00:00.000+01:00,Teatro Lope de Vega,"desde 50,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692237/
El Rey León,2023-12-27T20:00:00.000+01:00,Teatro Lope de Vega,"desde 50,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692241/
El Rey León,2023-12-28T16:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692217/
El Rey León,2023-12-28T20:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692194/
El Rey León,2023-12-29T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692243/
El Rey León,2023-12-29T22:00:00.000+01:00,Teatro Lope de Vega,"desde 50,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692236/
El Rey León,2023-12-30T18:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692234/
El Rey León,2023-12-30T22:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692223/
El Rey León,2023-12-31T22:30:00.000+01:00,Teatro Lope de Vega,"desde 80,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17898961/
El Rey León,2024-01-02T20:00:00.000+01:00,Teatro Lope de Vega,"desde 45,00 €",https://www.entradas.com/event/el-rey-leon-el-musical-teatro-lope-de-vega-17692212/
