Nombre,Fecha,Ubicacion,Precio,Enlace
Trashi,2024-01-26T21:00:00.000+01:00,Sala La Paqui,"desde 17,60 €",https://www.entradas.com/event/trashi-sala-la-paqui-17865688/
CantaJuego - ¡Viva mi Planeta! Me lo contó un pajarito,2024-01-13T12:30:00.000+01:00,Palacio Municipal de IFEMA MADRID,"desde 8,00 €",https://www.entradas.com/event/cantajuego-gira-2023-2024-ifema-palacio-municipal-17770576/
CantaJuego - ¡Viva mi Planeta! Me lo contó un pajarito,2024-01-13T16:00:00.000+01:00,Palacio Municipal de IFEMA MADRID,"desde 8,00 €",https://www.entradas.com/event/cantajuego-gira-2023-2024-ifema-palacio-municipal-17772238/
CantaJuego - ¡Viva mi Planeta! Me lo contó un pajarito,2024-01-13T19:00:00.000+01:00,Palacio Municipal de IFEMA MADRID,"desde 8,00 €",https://www.entradas.com/event/cantajuego-gira-2023-2024-ifema-palacio-municipal-17772237/
