Nombre,Fecha,Ubicacion,Precio,Enlace
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-03T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773086/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-04T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773087/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-10T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773088/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-11T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773089/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-17T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773090/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-18T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773091/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-24T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773092/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-02-25T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773093/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-02T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773094/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-03T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773095/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-09T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773096/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-10T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773097/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-16T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773098/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-17T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773099/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-23T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773100/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-24T12:30:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773101/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-30T12:30:00.000+01:00,Teatro EDP Gran Vía,"desde 12,00 €",https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773102/
"1, 2, 3... ¡Magia! - Javi Rufo",2024-03-31T12:30:00.000+02:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/123-magia-javi-rufo-teatro-edp-gran-via-17773103/
Magia en juego - Javi Rufo,2023-12-02T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17773104/
Magia en juego - Javi Rufo,2023-12-09T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17773105/
Magia en juego - Javi Rufo,2023-12-16T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825031/
Magia en juego - Javi Rufo,2023-12-23T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825032/
Magia en juego - Javi Rufo,2023-12-30T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825033/
Magia en juego - Javi Rufo,2024-01-06T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825034/
Magia en juego - Javi Rufo,2024-01-13T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825035/
Magia en juego - Javi Rufo,2024-01-20T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825036/
Magia en juego - Javi Rufo,2024-01-27T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825037/
Magia en juego - Javi Rufo,2024-02-03T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825038/
Magia en juego - Javi Rufo,2024-02-10T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825039/
Magia en juego - Javi Rufo,2024-02-17T23:00:00.000+01:00,Teatro EDP Gran Vía,,https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825040/
Magia en juego - Javi Rufo,2024-02-24T23:00:00.000+01:00,Teatro EDP Gran Vía,"desde 16,00 €",https://www.entradas.com/event/magia-en-juego-javi-rufo-teatro-edp-gran-via-17825041/
VÍNCULOS de Javi Rufo,2023-12-08T18:30:00.000+01:00,PAX Madrid,"desde 120,00 €",https://www.entradas.com/event/vinculos-javi-rufo-pax-madrid-17953579/
"La Granja de Zenón – ""El Gran Gallo""",2023-12-06T12:00:00.000+01:00,Teatro Lope de Vega,"desde 15,00 €",https://www.entradas.com/event/la-granja-de-zenon-el-gran-gallo-teatro-lope-de-vega-17252343/
